EU Digital COVID Certificate	adeverință electronică verde|certificat digital al UE privind COVID
digital green certificate	adeverință electronică verde|certificat digital al UE privind COVID
EU Digital COVID-19 certificate	adeverință electronică verde|certificat digital al UE privind COVID
EU DCC	adeverință electronică verde|certificat digital al UE privind COVID
bronchitis	bronșită
supervised area	zonă supravegheată
instillation	instilație
spike	spic
flower spike	spic
route of exposure	calea de expunere
Community code relating to medicinal products for human use	cod comunitar cu privire la medicamentele de uz uman
safety concern in relation to an investigational medicinal product	problemă de siguranță în legătură cu un medicament pentru investigație clinică
civil confinement	izolare institutită de autorități
amago salmon	somon roz
biwamasu	somon roz
Biwa	somon roz
isotype	izotip
highly pathogenic avian influenza	HPAI|gripă aviară înalt patogenă
fowl plague	HPAI|gripă aviară înalt patogenă
HPAI	HPAI|gripă aviară înalt patogenă
human to human transmission	transmitere interumană
person-to-person transmission	transmitere interumană
randomised	randomizat
safety variation	variație de siguranță
FCA	adjuvant complet Freund
Freund's complete adjuvant	adjuvant complet Freund
microbe-associated molecular pattern	model molecular asociat patogenilor
MAMP	model molecular asociat patogenilor
PAMP	model molecular asociat patogenilor
pathogen-associated molecular pattern	model molecular asociat patogenilor
pollack	polac
Additional Protocol to the Convention on Human Rights and Biomedicine, on Transplantation of Organs and Tissues of Human Origin	Protocol adițional la Convenția pentru drepturile omului și biomedicină, privind transplantul de organe și țesuturi de origine umana
immunotoxic effect	efect imunotoxic
immunotoxic action	efect imunotoxic
blood-brain barrier	bariera hematoencefalică
BBB	bariera hematoencefalică
pericorneal hyperaemia	hiperemie pericorneană
circumcorneal hyperaemia	hiperemie pericorneană
clinical investigation	investigație clinică
phencyclidine	fenciclidină|PCP
PCP	fenciclidină|PCP
orfe	văduviță|văduviță melanotă
golden orfe	văduviță|văduviță melanotă
ide	văduviță|văduviță melanotă
contagious disease	boală contagioasă|boală infecțioasă
batch	lot
Working Party on Public Health	Grupul de lucru pentru sănătate publică
long-term care	îngrijire de lungă durată|îngrijire pe termen lung
LTC	îngrijire de lungă durată|îngrijire pe termen lung
neonatal morbidity	morbiditate neonatală
EU Mobile App for Cancer Prevention	aplicație mobilă a UE pentru prevenirea cancerului
disease	boală|afecțiune
gambling addiction	ludopatie|ludopatie
compulsive gambling	ludopatie|ludopatie
gambling disorder	ludopatie|ludopatie
pathological gambling	ludopatie|ludopatie
alteration	alterare
broadband UV-meter	radiometru UV de bandă largă
brain	encefal|creier
encephalon	encefal|creier
hunger strike	grevă a foamei
epidemiological surveillance	supraveghere epidemiologică
epidemio-surveillance	supraveghere epidemiologică
radioactive isotope	izotop radioactiv|radioizotop
radioisotope	izotop radioactiv|radioizotop
Atlantic horse mackerel	stavrid|stavrid negru
brill	calcan-neted|calcan mic
envelope	anvelopă virală
viral envelope	anvelopă virală
equine species	ecvidee
Equidae	ecvidee
erythroblast	eritroblast
cumulative exposure	expunere cumulativă
postnatal developmental toxicity	toxicitate asupra dezvoltării postnatale
multi-annual national control plan	plan de control național multianual
MANCP	plan de control național multianual
anaesthetic induction	inducție anestezică
animal and human health	sănătatea umană și animală
allogeneic	alogen
recombinant nucleic acid	acid nucleic recombinant
existing exposure situation	situație de expunere existentă
IARC	IARC|Agenția Internațională pentru Cercetare în Domeniul Cancerului
International Agency for Research on Cancer	IARC|Agenția Internațională pentru Cercetare în Domeniul Cancerului
drug-target protein	proteină asupra căreia acționează un medicament
European Surveillance of Antibiotic Consumption	proiect european de supraveghere a consumului de produse antimicrobiene|ESAC|Rețeaua europeană de supraveghere a consumului de produse antimicrobiene|ESAC-Net
ESAC	proiect european de supraveghere a consumului de produse antimicrobiene|ESAC|Rețeaua europeană de supraveghere a consumului de produse antimicrobiene|ESAC-Net
European Surveillance of Antimicrobial Consumption	proiect european de supraveghere a consumului de produse antimicrobiene|ESAC|Rețeaua europeană de supraveghere a consumului de produse antimicrobiene|ESAC-Net
European Surveillance of Antimicrobial Consumption Network	proiect european de supraveghere a consumului de produse antimicrobiene|ESAC|Rețeaua europeană de supraveghere a consumului de produse antimicrobiene|ESAC-Net
ESAC-Net	proiect european de supraveghere a consumului de produse antimicrobiene|ESAC|Rețeaua europeană de supraveghere a consumului de produse antimicrobiene|ESAC-Net
open trial	studiu clinic deschis|studiu deschis
open label trial	studiu clinic deschis|studiu deschis
open label study	studiu clinic deschis|studiu deschis
stain supravitally	colorație supravitală
supravital staining	colorație supravitală
suckling	sugar
baby	sugar
breast-fed child	sugar
breast-fed infant	sugar
infant	sugar
centralised application	procedură centralizată
drug development	cercetare-dezvoltare farmaceutică|dezvoltare a unui medicament
pharmaceutical development	cercetare-dezvoltare farmaceutică|dezvoltare a unui medicament
circumcision	peritomie|postectomie|posteotomie|circumcizie
genome sequence	secvență genomică
plate incorporation method	metoda încorporării prin depunere pe placă
proximate	substanță nativă
IHI JU	întreprinderea comună „Inițiativa pentru inovare în domeniul sănătății”
Innovative Health Initiative Joint Undertaking	întreprinderea comună „Inițiativa pentru inovare în domeniul sănătății”
IHI Joint Undertaking	întreprinderea comună „Inițiativa pentru inovare în domeniul sănătății”
PCR machine time	timp de mașină al echipamentului PCR
catastrophic out-of-pocket payments	cheltuieli catastrofale pentru plata serviciilor de sănătate
catastrophic expenditure	cheltuieli catastrofale pentru plata serviciilor de sănătate
catastrophic health expenditure	cheltuieli catastrofale pentru plata serviciilor de sănătate
catastrophic health spending	cheltuieli catastrofale pentru plata serviciilor de sănătate
data-sharing dispute	litigiu privind schimbul de date
homology	omologie a secvențelor|omologie
sequence homology	omologie a secvențelor|omologie
CFP	mucoviscidoză|fibroză chistică
cystic fibrosis of the pancreas	mucoviscidoză|fibroză chistică
fibrocystic disease	mucoviscidoză|fibroză chistică
mucoviscidosis	mucoviscidoză|fibroză chistică
CF	mucoviscidoză|fibroză chistică
cystic fibrosis	mucoviscidoză|fibroză chistică
viral vector vaccine	vaccin cu vector viral
live recombinant viral vectored vaccine	vaccin cu vector viral
viral vector-based vaccine	vaccin cu vector viral
EU strategic approach to pharmaceuticals in the environment	abordare strategică a UE privind impactul substanțelor farmaceutice asupra mediului
ossein	oseină
virion	particulă virală|virion
viral particle	particulă virală|virion
virus particle	particulă virală|virion
withdrawal toxicity	diminuare a toxicității
sorus	sor
capsaicin	capsaicină
oral route of administration	cale de administrare orală
dissection	disecție
durable resistance	rezistență durabilă
durable disease resistance	rezistență durabilă
feline panleucopenia	panleucopenia pisicilor
basal metabolism	metabolism bazal|MB
European Database on drug precursors	bază de date europeană privind precursorii de droguri
spread	răspândire
social withdrawal	autoizolare
withdrawal	autoizolare
orchid family	Orchidaceae|orhidee|orchidacee
anaesthetic	anestezic
anaesthetic agent	anestezic
in vivo eye test	test ocular <i>in vivo</i>
in vivo eye study	test ocular <i>in vivo</i>
metabolic activation	activare metabolică
phenylalanine	fenilalanină
CAHAMA	CAHAMA|Comitetul european ad-hoc pentru Agenția Mondială Antidoping
Ad Hoc European Committee for the World Anti-Doping Agency	CAHAMA|Comitetul european ad-hoc pentru Agenția Mondială Antidoping
minor food	alimente de mică importanță
minor foodstuffs	alimente de mică importanță
α1-adrenergic receptor	α1-adrenoreceptor|receptor alfa-1 adrenergic
alpha1-adrenergic receptor	α1-adrenoreceptor|receptor alfa-1 adrenergic
α1-adrenoreceptor	α1-adrenoreceptor|receptor alfa-1 adrenergic
a1-adrenoreceptor	α1-adrenoreceptor|receptor alfa-1 adrenergic
alpha-1 receptor	α1-adrenoreceptor|receptor alfa-1 adrenergic
capital requirements	cerințe de capital
dropout	subiect care a abandonat studiul
drop-out	subiect care a abandonat studiul
lost to follow-up	subiect care a abandonat studiul
diagnostics	diagnostic
acclimation	aclimatizare
acclimatization	aclimatizare
tree sparrow	vrabie de câmp
Eurasian tree sparrow	vrabie de câmp
secondary screening	depistare secundară
synapse	sinapsă
paediatric investigation plan	plan de investigație pediatrică
PIP	plan de investigație pediatrică
ISEM	test ISEM
immunosorbent electron microscopy	test ISEM
intersex	intersexual
new substance	substanță nouă
formula of a mixture	formula amestecului
antimicrobial drug	substanță antimicrobiană|agent antimicrobian
antimicrobial medicinal product	substanță antimicrobiană|agent antimicrobian
antimicrobial	substanță antimicrobiană|agent antimicrobian
antimicrobial medicine	substanță antimicrobiană|agent antimicrobian
antimicrobial agent	substanță antimicrobiană|agent antimicrobian
antimicrobial substance	substanță antimicrobiană|agent antimicrobian
clinical pharmacology study	studiu clinic farmacologic
ASP	program AMS|program de stewardship antimicrobian
antimicrobial stewardship programme	program AMS|program de stewardship antimicrobian
tolerance	toleranță
testing methodology	metodă de testare
testing method	metodă de testare
test method	metodă de testare
blinding	procedeu orb|mascare
masking	procedeu orb|mascare
sulfadiazine sodium	sulfadiazină sodică
market exclusivity	exclusivitate pe piață
rough scad	scrumbie (specie de)|stavrid
vaccine protein	particulă vaccinală
inland floodwater mosquito	<i>Aedes vexans</i>
vexans mosquito	<i>Aedes vexans</i>
malnutrition	malnutriție
Health Union	uniune europeană a sănătății
Public Health Union	uniune europeană a sănătății
European Health Union	uniune europeană a sănătății
immune globuline	imunoglobulină
immuno-globulin	imunoglobulină
immunoglobulin	imunoglobulină
limited submission	transmitere limitată
Predicted No Effect Concentration	PNEC|concentrație previzibilă fără efect
PNEC	PNEC|concentrație previzibilă fără efect
MDRO	organism multirezistent|MDRO
